id,year,costs,assets,sales,wva,ws,lp,cm,legal_form,subject_type,inst_sector,empl_num,empl_cat,nace,cs,iis,COGSS,nace2,GO,W,II,COGS,VA,L,deflatorgfcp,deflatorintp,deflatorprdp,deflatorvalp,deflatorgdp,deflatorcpi,rGO,rVA,rII,rW,rK,rCOGS,go,w,ii,va,l,k,cogs,lagExists,entry,exit,pp_sales,tenders,pp_dummy,pp_share,lgExist,trim,s_g,s_g_p_1,s_g_p_2,s_g_p_3,s_g_p_4,s_g_p_5,s_g_p_95,s_g_p_96,s_g_p_97,s_g_p_98,s_g_p_99,costshare,cs_p_1,cs_p_99,betahat_tl,muhat_tl,meanpp,treated,i,t,markup,Y,Ei,K,D,D1,nace41,nace42,nace43,sector,public,foreign,empl
3268012,2017,185000000,6354000,191981000,.65839994,.2043,187386.5,.46160001,Limited liability company,Company,Non-financial corporations national private,68,50 - 99 employees,439900,.96363705,.75933707,.53839999,43,191980992,39221720,145778288,103362568,46202704,246.56367,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,183520688,42013916,142542576,38023676,6355906.5,101068320,19.027838,17.45372,18.775152,17.553511,5.5076203,15.664895,18.431307,1,0,1,0,1,0,0,1,1,1.8158083,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.94083357,.12277135,.99353218,.97219646,1.8074067,0,0,3268012,12,1.8074067,.59189302,,,0,0,0,0,1,3,0,0,1
3413306,2017,72230000,1175000,72157000,1.4555,.12710001,67406480,.5546,Limited liability company,Company,Non-financial corporations national private,16,10 - 19 employees,412000,1.0010117,.87391174,.4454,41,72157000,9171155,63058848,32138728,9098152,.13497443,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,68977152,8273304,61659188,8891018,1175352.6,31425374,18.049286,16.000551,17.937132,15.928544,-2.0026698,13.977078,17.263126,1,0,0,0,1,0,0,1,1,2.1949508,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.96394706,.12277135,.99353218,.96000767,1.7995546,0,0,3413306,12,1.7995546,.5875392,,,0,0,1,0,0,3,0,0,0
3542203,2017,237358000,12839000,235719000,1.0766001,.1283,228280.27,.27410001,Joint stock company,Company,Non-financial corporations national private,64,25 - 49 employees,439900,1.0069532,.87865323,.72589999,43,235719008,30242746,207115264,171108416,28603744,125.30099,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,225331232,26010498,202518112,29318968,12842853,167310480,19.233082,17.193745,19.126339,17.074011,4.830719,16.368298,18.935362,1,0,0,0,1,0,0,1,1,1.3467849,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.92871153,.12277135,.99353218,.97785574,1.7949365,0,0,3542203,12,1.7949365,.58496964,,,0,0,0,0,1,3,0,0,1
3565254,2017,10509000,627000,12153000,,.096499994,4282750,.56229997,Limited liability company,Company,Non-financial corporations national private,15,10 - 19 employees,431200,.86472476,.76822478,.43770003,43,12153000,1172764.4,9336236,5319368.5,2816764,.65769982,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,11617436,2561393.3,9129008,1136941.8,627188.13,5201299.5,16.268017,13.943852,16.026968,14.756062,-.41900665,13.349002,15.464419,1,0,0,0,1,0,0,1,1,2.2335641,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.89239264,.12277135,.99353218,.90954679,1.9144604,0,0,3565254,12,1.9144604,.64943582,,,0,0,0,0,1,3,0,0,0
3569632,2019,35555000,2452000,41954000,.31490001,.0801,39109908,.28079998,Limited liability company,Company,Non-financial corporations national private,11,20 - 24 employees,431000,.84747583,.76737583,.71920002,43,41954000,3360515.5,32194486,30173318,9759514,.2495407,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,36446876,7476836,29555206,3101000.5,2352715.5,27699732,17.411366,14.947235,17.201771,15.82732,-1.3881333,14.671081,17.136932,1,0,1,0,1,0,0,1,1,1.3157845,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.92171299,.10845396,.99716008,.94459796,1.8482093,0,0,3569632,14,1.8482093,.61421722,,,0,0,0,0,1,3,0,0,0
3639428,2018,247087000,35538000,267158000,.45150003,.105,261763.11,.417,Joint stock company,Company,Non-financial corporations national private,48,25 - 49 employees,412000,.92487216,.81987214,.583,41,267158000,28051590,219035408,155753120,48122592,183.84024,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,245144064,40558440,208704528,26622492,35389364,148406976,19.317356,17.097267,19.156429,17.518255,5.214067,17.381922,18.81547,1,0,0,0,1,0,0,1,1,1.6518365,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.80745339,.12412826,.99643099,.9575181,1.8589664,0,0,3639428,13,1.8589664,.62002063,,,0,0,1,0,0,3,0,0,1
3685756,2018,40414000,2203000,42328000,,.2087,,.72269994,Joint stock company,Company,Non-financial corporations national private,67,50 - 99 employees,431200,.95478171,.74608171,.27730006,43,42328000,8833854,31580146,11737557,10747854,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,38840156,9058452,30090658,8383810.5,2193786.3,11183952,17.474966,15.941813,17.219725,16.019209,,14.601139,16.22999,1,0,1,0,1,0,0,1,1,3.4728472,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.83601218,.12412826,.99643099,.91518646,1.8860031,0,0,3685756,13,1.8860031,.63445985,,,0,0,0,0,1,3,0,0,1
3703363,2018,57585000,16777000,96495000,.068599999,.029899999,,.86150002,Limited liability company,Company,Non-financial corporations national private,0,10 - 19 employees,412000,.59676665,.56686664,.13849998,41,96495000,2885200.5,54699796,13364555,41795204,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,88543768,35225624,52119864,2738213,16706832,12734212,18.299007,14.822816,17.769056,17.377285,,16.631329,16.359802,1,0,0,0,1,0,0,1,1,6.9532194,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.43253264,.12412826,.99643099,.88690799,2.1167622,0,0,3703363,13,2.1167622,.74988765,,,0,0,1,0,0,3,0,0,0
3711200,2021,22340000,1504000,22963000,.5341,.062399998,18906600,.85019994,Limited liability company,Company,Non-financial corporations national private,5,6 - 9 employees,412000,.9728694,.91046941,.14980006,41,22963000,1432891.1,20907110,3439858.8,2055890,.10873928,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,18506362,1461150.9,17805410,1234321.5,1338758.6,2929534.5,16.733625,14.026032,16.695013,14.194735,-2.2188022,14.107253,14.890354,1,0,0,0,1,0,0,1,1,6.3171682,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.68634802,.208937,.99669135,.87802422,2.1340518,0,0,3711200,16,2.1340518,.75802243,,,0,0,1,0,0,3,0,0,0
3722651,2019,68625000,4305000,68061000,.60820001,.092700005,65751124,.19479999,Limited liability company,Company,Non-financial corporations national private,25,25 - 49 employees,439900,1.0082867,.91558671,.80519998,43,68061000,6309255,62315748,54802716,5745252,.087378763,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,59126920,4401480,57207148,5822024,4130685.3,50310028,17.895197,15.577159,17.86219,15.297451,-2.4375031,15.233953,17.733715,1,0,1,0,1,0,0,1,1,1.1752511,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.92412508,.10845396,.99716008,.95563924,1.8527228,0,0,3722651,14,1.8527228,.6166563,,,0,0,0,0,1,3,0,0,1
3730492,2019,19691000,10178000,21072000,.27969998,.081899993,18943428,.74360001,Limited liability company,Company,Non-financial corporations national private,10,10 - 19 employees,412000,.93446279,.85256279,.25639999,41,21072000,1725796.6,17965204,5402860.5,3106796,.16400389,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,18305968,2380139.5,16492429,1592522.4,9765880,4959938,16.722738,14.280829,16.618412,14.68267,-1.8078651,16.094406,15.416903,1,0,0,0,1,0,0,1,1,3.6907654,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.33681917,.10845396,.99716008,.86379576,2.4197881,0,0,3730492,14,2.4197881,.88367999,,,0,0,1,0,0,3,0,0,0
3759563,2021,14075000,801000,13299000,1.2953999,.31780002,,.29930001,Limited liability company,Company,Non-financial corporations national private,14,10 - 19 employees,412000,1.0583502,.74055016,.70069999,41,13299000,4226422.5,9848577,9318609,3450423,,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,10717943,2452265.8,8387479.5,3640726,712995.75,7936135.5,16.187429,15.107694,15.94225,14.712523,,13.477231,15.886937,1,0,0,0,1,0,0,1,1,1.3505242,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.91756445,.208937,.99669135,.92171055,1.8183472,0,0,3759563,16,1.8183472,.59792799,,,0,0,1,0,0,3,0,0,0
3771351,2020,31344000,4120000,30923000,.55430001,.066700004,27522876,.28310001,Limited liability company,Company,Non-financial corporations national private,8,10 - 19 employees,430000,1.0136144,.94691443,.71689999,43,30923000,2062564.3,29281436,22168698,1641564,.059643622,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,25751804,1205553.6,25768192,1844958.5,3789529,19508854,17.064014,14.427967,17.064651,14.002449,-2.8193681,15.147753,16.786379,1,0,0,0,1,0,0,1,1,1.320006,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.83734798,.17136976,.99402052,.92512923,1.810317,0,0,3771351,15,1.810317,.59350199,,,0,0,0,0,1,3,0,0,0
3774058,2021,114866000,304000,156805000,.1204,.039500002,,.88839996,Limited liability company,Company,Non-financial corporations national private,23,20 - 24 employees,412000,.73254043,.69304043,.11160004,41,156804992,6193798,108672208,17499444,48132784,,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,126372432,34208668,92550016,5335463,270600.16,14903293,18.654743,15.489886,18.34326,17.34799,,12.508397,16.517094,1,0,0,0,1,0,0,1,1,8.479497,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.98216671,.208937,.99669135,.95850825,1.7610006,0,0,3774058,16,1.7610006,.56588221,,,0,0,1,0,0,3,0,0,1
3856003,2018,19689000,6005000,19774000,.4648,.0614,,.83779997,Limited liability company,Company,Non-financial corporations national private,5,10 - 19 employees,431000,.99570143,.93430144,.16220003,43,19774000,1214123.6,18474876,3207343.5,1299124,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,18144614,1094921.1,17603502,1152269.8,5979884.5,3056068.3,16.713884,13.957244,16.683609,13.906193,,15.603911,14.93264,1,0,0,0,1,0,0,1,1,5.9372411,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.33821207,.12412826,.99643099,.85537893,2.578037,0,0,3856003,13,2.578037,.94702828,,,0,0,0,0,1,3,0,0,0
3964990,2018,81054000,2753000,85437000,.75580001,.18530001,80311608,.78769994,Limited liability company,Company,Non-financial corporations national private,49,50 - 99 employees,431000,.94869906,.76339906,.21230006,43,85437000,15831477,65222524,18138280,20214476,.25170055,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,78396952,17037062,62146284,15024937,2741485.8,17282782,18.177296,16.525223,17.945002,16.650902,-1.3795152,14.824011,16.665222,1,0,0,0,1,0,0,1,1,4.5361304,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.86309183,.12412826,.99643099,.9262563,1.8556538,0,0,3964990,13,1.8556538,.61823708,,,0,0,0,0,1,3,0,0,1
3999220,2021,9495000,3954000,9681000,.58130002,.2401,,.23629999,Limited liability company,Company,Non-financial corporations foreign controlled,11,10 - 19 employees,412000,.9807871,.74068713,.76370001,41,9681000,2324408,7170592,7393380,2510408,,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,7802121,1784183.4,6106790,2002292.1,3519582.3,6296526.5,15.869906,14.509803,15.624912,14.394471,,15.073853,15.655509,1,0,0,0,1,0,0,1,1,1.2391151,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.64144832,.208937,.99669135,.88824189,1.9747614,0,0,3999220,16,1.9747614,.68044758,,,0,0,1,0,0,2,0,1,0
4095472,2018,333778000,8011000,370213000,.45490003,.093699999,364501.41,.44279999,Limited liability company,Company,Non-financial corporations national private,58,50 - 99 employees,433410,.90158367,.80788368,.55720001,43,370212992,34688956,299089056,206282688,71123936,195.12665,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,339707264,59944316,284982432,32921716,7977494.5,196553296,19.643595,17.309643,19.467937,17.908926,5.2736487,15.892135,19.096445,1,0,0,0,1,0,0,1,1,1.7283214,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.96099609,.12412826,.99643099,.99093688,1.8237629,0,0,4095472,13,1.8237629,.6009019,,,0,0,0,0,1,3,0,0,1
4117808,2018,366000,8000,426000,.64519995,.28170002,,.59150004,Limited liability company,Company,Non-financial corporations national private,0,10 - 19 employees,412000,.85915494,.57745492,.40849996,41,426000,120004.2,245995.8,174020.98,180004.2,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,390897.41,151710.23,234393.33,113890.55,7966.5405,165813.23,12.876201,11.642993,12.364756,11.929728,,8.9830055,12.018618,1,0,0,0,1,0,0,1,1,2.357456,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.95415723,.12412826,.99643099,.86374176,5.1276355,0,0,4117808,13,5.1276355,1.6346446,,,0,0,1,0,0,3,0,0,0
4142136,2019,19146000,837000,19811000,.71639997,.1243,17472000,.68220001,Limited liability company,Company,Non-financial corporations national private,9,10 - 19 employees,431000,.96643281,.84213281,.31779999,43,19811000,2462507.3,16683493,6295935.5,3127507,.17900109,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,17210494,2396006.3,15315792,2272340.8,803108.81,5779799,16.66103,14.636321,16.544395,14.689314,-1.7203634,13.596246,15.56988,1,0,0,0,1,0,0,1,1,2.9776976,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.87800092,.10845396,.99716008,.90912145,1.9540237,0,0,4142136,14,1.9540237,.6698907,,,0,0,0,0,1,3,0,0,0
4170903,2020,18757000,3290000,19396000,.87279999,.2335,16875376,.3506,European company,Company,Non-financial corporations national private,11,10 - 19 employees,412000,.96705508,.73355508,.6494,41,19396000,4528966,14228034,12595762,5167966,.306243,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,16152442,3795319.8,12520926,4051148.8,3026104.5,11084497,16.597582,15.214511,16.342913,15.14928,-1.1833763,14.922787,16.221058,1,0,0,0,1,0,0,1,1,1.4572102,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.78554392,.17136976,.99402052,.90971303,1.8554003,.5,1,4170903,15,1.8554003,.61810046,16,-1,0,0,1,0,0,3,0,0,0
4208854,2020,13927000,67000,14750000,.74809998,.186,,.73720002,Limited liability company,Company,Non-financial corporations national private,0,10 - 19 employees,431000,.94420338,.75820339,.26279998,43,14750000,2743500,11183500,3876299.8,3566500,,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,12283384,2619213.8,9841681,2454053.8,61625.836,3411213.5,16.323757,14.713252,16.102137,14.778385,,11.028836,15.042579,1,0,1,0,1,0,0,1,1,3.600884,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.98225492,.17136976,.99402052,.93265617,1.9111657,0,0,4208854,15,1.9111657,.64771336,,,0,0,0,0,1,3,0,0,0
4217519,2018,36046000,4891000,36573000,.67809999,.1382,35307000,.5984,Limited liability company,Company,Non-financial corporations national private,23,10 - 19 employees,412000,.98559046,.84739047,.4016,41,36573000,5054388.5,30991612,14687717,5581388,.15808162,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,33559368,4704077.5,29529884,4796891,4870544,13994966,17.328827,15.383478,17.200912,15.36394,-1.8446438,15.398716,16.454208,1,0,0,0,1,0,0,1,1,2.3979599,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.74182814,.12412826,.99643099,.90990925,1.9084098,.25,1,4217519,13,1.9084098,.64627033,16,-3,0,0,1,0,0,3,0,0,1
4223705,2018,13289000,1514000,13357000,.50580001,.081,,.2714,Limited liability company,Company,Non-financial corporations national private,4,10 - 19 employees,412000,.99490905,.91390908,.72860003,41,13357000,1081917,12207084,9731911,1149916,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,12256377,969166.38,11631333,1026798.4,1507667.9,9272902,16.321556,13.841956,16.269213,13.784191,,14.226074,16.042606,1,0,1,0,1,0,0,1,1,1.3217412,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.8601495,.12412826,.99643099,.91490912,1.8927027,0,0,4223705,13,1.8927027,.63800579,,,0,0,1,0,0,3,0,0,0
4264240,2018,888536000,15779000,911020000,,.075000003,365933,.2529,Limited liability company,Company,Non-financial corporations foreign controlled,41,50 - 99 employees,432100,.97531998,.90031999,.7471,43,911020032,68326504,820209536,680623040,90810496,248.16154,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,835951552,76536440,781524096,64845588,15713006,648521216,20.544081,17.98752,20.476757,18.153278,5.51408,16.57,20.290205,1,0,0,0,1,0,0,1,1,1.2890118,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.97634417,.12412826,.99643099,1.0202289,1.6606445,.25,1,4264240,13,1.6606445,.50720578,14,-1,0,0,0,0,1,2,0,1,1
4306449,2019,22094000,1763000,24366000,.77949995,.5126,,.4725,Limited liability company,Company,Non-financial corporations national private,0,6 - 9 employees,412000,.90675533,.39415532,.52750003,41,24366000,12490012,9603989,12853066,14762011,,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,21167578,11309286,8816661,11525473,1691614,11799381,16.867981,16.260071,15.992154,16.241135,,14.341193,16.283558,1,0,0,0,1,0,0,1,1,1.7939566,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.87461162,.10845396,.99716008,.92117047,1.8801806,0,0,4306449,14,1.8801806,.63136786,,,0,0,1,0,0,3,0,0,0
4333314,2020,50633000,9198000,52481000,.6275,.14910001,49783928,.597,Limited liability company,Company,Non-financial corporations national private,15,10 - 19 employees,432000,.96478724,.81568724,.403,43,52481000,7824917.5,42808080,21149842,9672920,.19429804,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,43704700,7103728,37671880,6999369,8460215,18612242,17.592966,15.761331,17.444424,15.776131,-1.6383619,15.950885,16.73933,1,0,0,0,1,0,0,1,1,2.3481696,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.68749732,.17136976,.99402052,.91062927,1.8682903,0,0,4333314,15,1.8682903,.62502372,,,0,0,0,0,1,3,0,0,0
4452291,2018,33498000,13142000,35067000,.6189,.1869,,.77329999,Limited liability company,Company,Non-financial corporations national private,36,50 - 99 employees,431200,.95525706,.76835704,.22670001,43,35067000,6554022.5,26943976,7949689,8123024,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,32177464,6846206,25673156,6220126,13087035,7574739.5,17.286777,15.643301,17.060957,15.739205,,16.387133,15.840329,1,0,0,0,1,0,0,1,1,4.2479963,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.36660644,.12412826,.99643099,.87334472,2.2631829,0,0,4452291,13,2.2631829,.81677216,,,0,0,0,0,1,3,0,0,1
4562178,2018,21989000,2876000,23632000,.57620001,.1525,,.1841,Limited liability company,Company,Non-financial corporations national private,20,25 - 49 employees,433200,.93047565,.77797568,.81589997,43,23632000,3603880,18385122,19281348,5246878,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,21684712,4422147,17517982,3420279.3,2863971.3,18371938,16.892118,15.045233,16.678738,15.302135,,14.86772,16.726336,1,0,0,0,1,0,0,1,1,1.180317,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.86513543,.12412826,.99643099,.92761105,1.8533663,.25,1,4562178,13,1.8533663,.61700356,16,-3,0,0,0,0,1,3,0,0,1
