"","i","t","Ei","K","D","id","year","costs","assets","sales","wva","ws","lp","cm","legal_form","subject_type","inst_sector","empl_num","empl_cat","nace","cs","iis","COGSS","nace2","GO","W","II","COGS","VA","L","deflatorgfcp","deflatorintp","deflatorprdp","deflatorvalp","deflatorgdp","deflatorcpi","rGO","rVA","rII","rW","rK","rCOGS","go","w","ii","va","l","k","cogs","lagExists","entry","exit","pp_sales","tenders","pp_dummy","pp_share","lgExist","trim","s_g","s_g_p_1","s_g_p_2","s_g_p_3","s_g_p_4","s_g_p_5","s_g_p_95","s_g_p_96","s_g_p_97","s_g_p_98","s_g_p_99","costshare","cs_p_1","cs_p_99","betahat_tl","muhat_tl","markup","Y","nyear","D1","group","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","meanpp","lastcohort","gvar","T"
"239",24,15,10,5,1,62242911,2020,118184000,49575000,124389000,0.71889997,0.24330001,119112.64,0.30509999,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.95011616,0.70681614,0.69490004,43,124389000,30263844,87920152,86437920,36468848,306.17111,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,103587656,26782480,77371320,27070932,45598520,76066928,18.455929,17.113972,18.164127,17.103258,5.724144,17.635386,18.147123,1,0,0,0,"Master only (1)",0,0,1,1,1.3617963,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.62521386,0.17136976,0.99402052,0.93093902,1.8877144,1.8877144,0.6353668,16,0,2,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,1
"240",24,16,10,6,1,62242911,2021,163015000,60314000,167184000,0.54890001,0.2035,NA,0.3215,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.97506338,0.77156341,0.6785,43,167184000,34021944,128993056,113434344,38190944,NA,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,134737088,27142858,109856136,29307192,53687424,96605656,18.718836,17.193344,18.514683,17.116625,NA,17.798689,18.386148,1,0,0,0,"Master only (1)",0,0,1,1,1.3947122,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.64278179,0.208937,0.99669135,0.93636066,1.8585596,1.8585596,0.61980176,16,0,2,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,1
"241",25,1,Inf,NA,0,63146452,2006,262111000,76940000,253357000,1.022,0.17020001,329957.63,0.5262,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.034552,0.86435199,0.4738,41,253356992,43121364,218989632,120040544,34367360,104.15689,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,276258848,37778784,239019456,51971772,78799672,131020016,19.43685,17.766211,19.292055,17.447258,4.6458983,18.182419,18.690861,1,0,0,0,"Master only (1)",0,0,1,1,2.1085241,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.62444103,0.16021043,0.99653023,0.94044906,1.8835664,1.8835664,0.63316697,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"242",25,2,Inf,NA,0,63146452,2007,417934000,109882000,427752000,0.74070001,0.125,544552.63,0.6146,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,0.97704744,0.85204744,0.3854,41,427752000,53469000,364464992,164855616,63287008,116.21835,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,448236416,65732248,384456736,62655560,112734168,173898320,19.920832,17.953163,19.767342,18.001101,4.7554708,18.540543,18.973982,1,0,0,0,"Master only (1)",0,0,1,1,2.5775776,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.6066944,0.19257173,0.99529177,0.94422233,1.8459246,1.8459246,0.61298031,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"243",25,3,Inf,NA,0,63146452,2008,702100000,180914000,518440000,1.5167999,0.2237,295647.06,0.41349998,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.3542551,1.130555,0.58650005,41,518440000,115975032,586124928,304065088,-67684928,NA,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,523095552,-66227916,599677632,127775968,189161440,311095840,20.075275,18.665789,20.211903,NA,NA,19.058111,19.555611,1,0,0,0,"Master only (1)",0,0,1,1,1.6814611,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.62187171,0.20035221,0.99795556,0.95548201,1.7517581,1.7517581,0.56061989,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"244",25,4,Inf,NA,0,63146452,2009,763019000,315797000,508278000,1.7927001,0.30669999,287700,0.32790002,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.5011843,1.1944844,0.67209995,41,508278016,155888864,607130112,341613632,-98852096,NA,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,505799616,-93618808,617378624,170018064,328168928,347380160,20.041651,18.951416,20.240993,NA,NA,19.609039,19.66593,1,0,0,0,"Master only (1)",0,0,1,1,1.4560406,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.51421899,0.18825078,0.99480075,0.95033646,1.7703122,1.7703122,0.57115591,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"245",25,5,Inf,NA,0,63146452,2010,731101000,249360000,326487000,NA,0.39320001,-138209.88,0.18180001,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,2.239296,1.8460959,0.81819999,41,326487008,128374688,602726336,267131664,-276239328,1998.6946,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,325348288,-264673120,611036416,137978064,267180960,270814752,19.600407,18.742605,20.230667,NA,7.6002498,19.403437,19.416946,1,0,0,0,"Master only (1)",0,0,1,1,1.2013685,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.50337714,0.17120239,0.9910233,0.94525981,1.8043774,1.8043774,0.59021562,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"246",25,6,Inf,NA,0,63146452,2011,806474000,196613000,444423000,2.9184999,0.3511,167289.02,0.2313,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.8146541,1.4635541,0.7687,41,444423008,156036912,650437120,341627968,-206014112,NA,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,444423008,-201776800,656542976,164554752,213408224,344834944,19.912287,18.918755,20.302498,NA,NA,19.178717,19.658577,1,0,0,0,"Master only (1)",0,0,1,1,1.2887992,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.61771458,0.17771626,0.99270868,0.95700926,1.7683427,1.7683427,0.57004279,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"247",25,7,Inf,NA,0,63146452,2012,630982000,147355000,439958000,1.4753,0.2457,363677.41,0.4641,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.4341869,1.1884869,0.5359,41,439958016,108097680,522884320,235773488,-82926304,NA,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,442391168,-82926304,527313728,110370032,154056464,237770752,19.907705,18.51935,20.083305,NA,NA,18.852829,19.286818,1,0,0,0,"Master only (1)",0,0,1,1,1.8605785,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.60682553,0.21952453,0.99618721,0.9497332,1.7292174,1.7292174,0.54766893,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"248",25,8,Inf,NA,0,63146452,2013,504636000,197622000,271499000,NA,0.366,81415.383,0.2978,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.858703,1.492703,0.7022,41,271499008,99368632,405267360,190646592,-133768352,NA,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,276278624,-137720944,410480448,100018920,204218256,193098944,19.43692,18.42087,19.832838,NA,NA,19.134701,19.078712,1,0,0,0,"Master only (1)",0,0,1,1,1.4307619,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.486007,0.22235148,0.99706173,0.93819338,1.7000189,1.7000189,0.53063935,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"249",25,9,Inf,NA,0,63146452,2014,497937000,213003000,332357000,1.8161,0.36040002,280729.31,0.21709999,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.4981992,1.1377993,0.78289998,41,332356992,119781472,378155552,260202288,-45798560,NA,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,336768640,-47706836,378723648,120152032,215306784,260593184,19.634907,18.604269,19.752317,NA,NA,19.187574,19.378471,1,0,0,0,"Master only (1)",0,0,1,1,1.2923156,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.54757977,0.066069283,0.99815047,0.9474358,1.6763961,1.6763961,0.51664633,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"250",25,10,Inf,NA,0,63146452,2015,739982000,260527000,431319000,2.4828999,0.40490001,220433.13,0.1338,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.7156258,1.3107257,0.86619997,41,431319008,174641072,565340864,373608512,-134021856,NA,1,1,1,1,1,1,431319008,-134021856,565340864,174641072,260527008,373608512,19.882359,18.978243,20.152939,NA,NA,19.378218,19.73872,1,0,0,0,"Master only (1)",0,0,1,1,1.1544678,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.58916193,0.11420469,0.99456435,0.95649928,1.7458305,1.7458305,0.55723041,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"251",25,11,Inf,NA,0,63146452,2016,467998000,192499000,214283000,NA,0.37979999,54344944,0.23629999,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,2.1840184,1.8042184,0.76370001,41,214283008,81384680,386613344,163647936,-172330336,NA,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,211679344,-165797904,386497408,80832192,192942784,163598864,19.170584,18.207886,19.772636,NA,NA,19.077904,18.912928,1,0,0,0,"Master only (1)",0,0,1,1,1.2938925,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.45884925,0.14455283,0.99409813,0.93352491,1.9815565,1.9815565,0.68388265,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"252",25,12,Inf,NA,0,63146452,2017,524526000,325234000,225029000,NA,0.40849999,50475296,0.1701,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,2.3309262,1.9224262,0.82990003,41,225028992,91924344,432601664,186751568,-207572672,NA,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,215112304,-188753904,422999584,89116472,325331584,182606416,19.18667,18.305454,19.862883,NA,NA,19.600355,19.022844,1,0,0,0,"Master only (1)",0,0,1,1,1.1780107,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.35950533,0.12277135,0.99353218,0.92882377,2.0879252,2.0879252,0.73617083,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"253",25,13,Inf,NA,0,63146452,2018,525435000,277074000,262258000,NA,0.33099997,110015.65,0.30200002,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,2.0035043,1.6725043,0.69799995,41,262258000,86807392,438627648,183056064,-176369648,NA,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,240647824,-148646976,417939648,82384960,275915136,174422176,19.298845,18.226913,19.850847,NA,NA,19.435604,18.97699,1,0,0,0,"Master only (1)",0,0,1,1,1.379686,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.3873145,0.12412826,0.99643099,0.92992938,2.1016204,2.1016204,0.74270868,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"254",25,14,Inf,NA,0,63146452,2019,575556000,198597000,317249000,NA,0.3057,188647.36,0.40360001,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.814209,1.5085089,0.59640002,41,317248992,96983024,478572960,189207312,-161323968,NA,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,275605056,-123591488,439339904,89493528,190555552,173696240,19.434479,18.309677,19.900784,NA,NA,19.065454,18.972818,1,0,0,0,"Master only (1)",0,0,1,1,1.5867071,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.4768576,0.10845396,0.99716008,0.9357416,2.0318682,2.0318682,0.70895565,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"255",25,15,Inf,NA,0,63146452,2020,488472000,342312000,414231000,NA,0.25120002,NA,0.49689999,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.179226,0.92802602,0.50310004,41,414231008,104054832,384417152,208399632,29813856,NA,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,344959904,21895098,338294016,93076784,314854656,183395424,19.658939,18.348936,19.639425,16.901773,NA,19.567621,19.027155,1,0,0,0,"Master only (1)",0,0,1,1,1.8809625,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.36807907,0.17136976,0.99402052,0.92949533,2.0645211,2.0645211,0.72489828,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"256",25,16,Inf,NA,0,63146452,2021,635023000,451433000,368973000,NA,0.3154,NA,0.38159999,"Limited liability company","Company","Non-financial corporations national private",136,"100 - 199 employees",412000,1.7210555,1.4056555,0.61839998,41,368972992,116374088,518648928,228172896,-149675936,NA,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,297363072,-106376856,441704160,100247000,401834976,194322032,19.510464,18.423147,19.906151,NA,NA,19.811552,19.085028,1,0,0,0,"Master only (1)",0,0,1,1,1.5302591,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.3259578,0.208937,0.99669135,0.92752099,2.0907791,2.0907791,0.73753673,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"257",26,1,10,-9,0,64826571,2006,217275000,36086000,216690000,0.39830002,0.069899999,682214.31,0.3547,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,1.0026997,0.93279976,0.64530003,41,216690000,15146631,202128384,139830064,14561616,21.344635,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,236277392,16007052,220616000,18255388,36958212,152619584,19.280518,16.719971,19.211935,16.588539,3.0608003,17.425299,18.843458,1,0,0,0,"Master only (1)",0,0,1,1,1.548146,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.8050499,0.16021043,0.99653023,0.95776284,1.8090101,1.8090101,0.59277982,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"258",26,2,10,-8,0,64826571,2007,312229000,35580000,330420000,0.35580003,0.052699998,NA,0.39390001,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,0.94494581,0.89224583,0.60609996,41,330420000,17413134,294815872,200267552,35604128,NA,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,346243328,36979776,310987200,20404902,36503540,211252688,19.662653,16.831285,19.555262,17.425882,NA,17.41292,19.168566,1,0,0,0,"Master only (1)",0,0,1,1,1.6390008,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.85266346,0.19257173,0.99529177,0.96890813,1.7455772,1.7455772,0.55708528,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"259",26,3,10,-7,0,64826571,2008,477458000,35525000,504241000,0.33150002,0.0394,1032948.3,0.40709999,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,0.94688451,0.90748453,0.59290004,41,504240992,19867096,457590912,298964512,46650080,45.162067,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,508769024,45645872,468171584,21888654,37144500,305877344,20.047504,16.90148,19.964346,17.636423,3.8102574,17.430326,19.538694,1,0,0,0,"Master only (1)",0,0,1,1,1.6633105,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.89171392,0.20035221,0.99795556,0.98109025,1.6616678,1.6616678,0.5078218,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"260",26,4,10,-6,0,64826571,2009,300678000,34413000,332229000,0.3202,0.0579,1143735.9,0.55409998,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,0.9050324,0.84713238,0.44590002,41,332228992,19236060,281441952,148140912,50787040,44.404518,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,330609024,48098344,286192768,20979546,35761196,150641568,19.616447,16.859058,19.472176,17.688759,3.7933412,17.392374,18.830414,1,0,0,0,"Master only (1)",0,0,1,1,2.1946733,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.80815095,0.18825078,0.99480075,0.95785314,1.6916088,1.6916088,0.52568001,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"261",26,5,10,-5,0,64826571,2010,427474000,33706000,436760000,0.49349999,0.043499999,709240.75,0.2322,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,0.9787389,0.9352389,0.76779997,41,436760000,18999060,408474944,335344320,28285056,39.880753,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,435236672,27100754,414106784,20420330,36114860,339967872,19.891401,16.832041,19.841635,17.115072,3.6858938,17.402214,19.644361,1,0,0,0,"Master only (1)",0,0,1,1,1.2802289,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.90397096,0.17120239,0.9910233,0.98510009,1.6257269,1.6257269,0.48595506,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"262",26,6,10,-4,0,64826571,2011,290749000,32620000,290810000,0.42019999,0.058200002,794372.56,0.38169998,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,0.99979025,0.94159025,0.61830002,41,290809984,16925142,273823872,179807824,16986112,21.383055,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,290809984,16636740,276394336,17849062,35406492,181495728,19.48818,16.697462,19.43734,16.627125,3.0625987,17.382406,19.016743,1,0,0,0,"Master only (1)",0,0,1,1,1.6022966,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.83676291,0.17771626,0.99270868,0.96428704,1.7315189,1.7315189,0.54899895,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"263",26,7,10,-3,0,64826571,2012,358309000,8385000,406170000,0.236,0.0429,1434862.8,0.41080001,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,0.88216507,0.83926505,0.58920002,41,406169984,17424692,340884288,239315376,65285696,45.499611,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,408416288,65285696,343771968,17790980,8766336,241342640,19.827797,16.694202,19.655489,17.994284,3.8177037,15.986429,19.301727,1,0,0,0,"Master only (1)",0,0,1,1,1.6922674,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.96494991,0.21952453,0.99618721,0.99633223,1.6290237,1.6290237,0.48798087,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"264",26,8,10,-2,0,64826571,2013,272112000,9228000,294925000,0.35139999,0.056700002,1095068.1,0.45109999,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,0.92264813,0.86594814,0.54890001,41,294924992,16722248,255389760,161884336,39535232,36.102989,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,300117024,40703424,258674928,16831682,9536014,163966704,19.519684,16.638773,19.371082,17.521822,3.5863757,16.070585,18.915174,1,0,0,0,"Master only (1)",0,0,1,1,1.8303535,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.94503826,0.22235148,0.99706173,0.98196381,1.5508035,1.5508035,0.43877321,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"265",26,9,10,-1,0,64826571,2014,366089000,8969000,345694000,0.44499999,0.0495,874545.44,0.59039998,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,1.0589973,1.0094973,0.40960002,41,345694016,17111852,348977152,141596272,-3283136,NA,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,350282720,-3419933.5,349501408,17164790,9066006,141808992,19.674252,16.658371,19.672018,NA,NA,16.020042,18.769991,1,0,0,0,"Master only (1)",0,0,1,1,2.4701023,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.93991047,0.066069283,0.99815047,0.97788835,1.5814493,1.5814493,0.45834169,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,0
"266",26,10,10,0,1,64826571,2015,171732000,7963000,192453000,0.40540001,0.090700001,NA,0.4382,"Limited liability company","Company","Non-financial corporations national private",40,"25 - 49 employees",412000,0.89233214,0.80163217,0.5618,41,192452992,17455488,154276512,108120096,38176480,NA,1,1,1,1,1,1,192452992,38176480,154276512,17455488,7963000,108120096,19.075363,16.675165,18.854258,17.457729,NA,15.890316,18.498753,1,0,0,60145,"Matched (3)",1,0.00031251786,1,1,1.7799928,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.93140256,0.11420469,0.99456435,0.97084218,2.1335495,2.1335495,0.75778699,16,0,2,0,0,0,0,0,0,1,0,0,0,0.0625,0,10,1
